sample_id,split,split_type,heldout
TENX65,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI569,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI570,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI571,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI572,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
TENX46,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
TENX40,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
TENX41,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
INT25,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
INT26,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
INT27,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
INT28,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
INT35,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND139,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND140,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND141,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND142,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND143,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND144,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND145,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND146,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND147,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND148,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND149,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND150,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND151,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND152,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND153,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND154,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND156,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND157,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND158,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND159,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND160,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND161,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND162,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND59,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND60,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND61,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND62,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND37,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND38,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND39,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
MEND40,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI460,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI461,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI462,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI463,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI464,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI465,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI466,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI467,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI468,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI469,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI470,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI471,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI472,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI473,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI474,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI475,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI476,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI477,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI478,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI479,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI480,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI481,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI482,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI483,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI484,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI485,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI486,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI487,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI488,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI489,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI490,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI491,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI492,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI493,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI494,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI495,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI496,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI497,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI498,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI503,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI504,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI505,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI506,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI507,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI508,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI509,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI510,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI515,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI516,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI517,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI518,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI519,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI520,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI521,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI522,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI523,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI524,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI525,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI526,test,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
NCBI690,train,leave_cohort_out,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases
